"ref_area.label","source.label","indicator.label","sex.label","time","obs_value","obs_status.label","note_indicator.label","note_source.label"
"Europe and Central Asia","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2022",13.544,,,
"Europe and Central Asia","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2022",11.598,,,
"Europe and Central Asia","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2022",15.59,,,
"Europe and Central Asia","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2021",14.261,,,
"Europe and Central Asia","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2021",12.468,,,
"Europe and Central Asia","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2021",16.146,,,
"Europe and Central Asia","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2020",15.147,,,
"Europe and Central Asia","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2020",13.286,,,
"Europe and Central Asia","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2020",17.106,,,
"Europe and Central Asia","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2019",14.117,,,
"Europe and Central Asia","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2019",12.055,,,
"Europe and Central Asia","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2019",16.286,,,
"Europe and Central Asia","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2018",14.306,,,
"Europe and Central Asia","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2018",12.004,,,
"Europe and Central Asia","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2018",16.726,,,
"Europe and Central Asia","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2017",14.612,,,
"Europe and Central Asia","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2017",12.317,,,
"Europe and Central Asia","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2017",17.021,,,
"Europe and Central Asia","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2016",15.02,,,
"Europe and Central Asia","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2016",12.73,,,
"Europe and Central Asia","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2016",17.419,,,
"Europe and Central Asia","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2015",15.236,,,
"Europe and Central Asia","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2015",12.95,,,
"Europe and Central Asia","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2015",17.622,,,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2025",19.165,,,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2025",13.467,,,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2025",25.051,,,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2024",19.193,,,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2024",13.44,,,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2024",25.137,,,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2023",19.236,,,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2023",13.43,,,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2023",25.226,,,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2022",19.501,,,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2022",13.575,,,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2022",25.608,,,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2021",19.902,,,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2021",14.245,,,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2021",25.73,,,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2020",20.42,,,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2020",14.595,,,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2020",26.426,,,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2019",19.498,,,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2019",13.763,,,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2019",25.427,,,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2018",20.323,,,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2018",14.567,,,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2018",26.282,,,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2017",21.098,,,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2017",15.694,,,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2017",26.69,,,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2016",21.948,,,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2016",16.739,,,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2016",27.334,,,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2015",22.228,,,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2015",17.079,,,
"Europe and Central Asia: Lower-middle income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2015",27.547,,,
"Europe and Central Asia: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2025",15.601,,,
"Europe and Central Asia: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2025",12.201,,,
"Europe and Central Asia: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2025",19.156,,,
"Europe and Central Asia: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2024",15.712,,,
"Europe and Central Asia: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2024",12.294,,,
"Europe and Central Asia: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2024",19.283,,,
"Europe and Central Asia: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2023",15.814,,,
"Europe and Central Asia: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2023",12.377,,,
"Europe and Central Asia: Upper-middle income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2023",19.402,,,
