"ref_area.label","source.label","indicator.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"APEC","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2012",32.764,,,,
"APEC","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2011",32.911,,,,
"APEC","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2010",32.555,,,,
"APEC","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2009",31.802,,,,
"APEC","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2008",31.571,,,,
"APEC","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2007",31.41,,,,
"APEC","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2006",30.817,,,,
"APEC","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2005",30.751,,,,
"APEC","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2004",30.262,,,,
"APEC","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2003",30.211,,,,
"APEC","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2002",29.403,,,,
"APEC","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2001",29.234,,,,
"APEC","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2000",28.947,,,,
"World excluding India and China","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2023",35.464,,,,
"World excluding India and China","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2022",34.797,,,,
"World excluding India and China","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2021",35.669,,,,
"World excluding India and China","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2020",34.8,,,,
"World excluding India and China","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2019",34.269,,,,
"World excluding India and China","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2018",34.374,,,,
"World excluding India and China","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2017",34.102,,,,
"World excluding India and China","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2016",33.816,,,,
"World excluding India and China","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2015",33.309,,,,
"World excluding India and China","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2014",33.094,,,,
"World excluding India and China","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2013",32.804,,,,
"World excluding India and China","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2012",33.086,,,,
"World excluding India and China","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2011",33.646,,,,
"World excluding India and China","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2010",33.444,,,,
"World excluding India and China","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2009",32.995,,,,
"World excluding India and China","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2008",32.569,,,,
"World excluding India and China","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2007",32.374,,,,
"World excluding India and China","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2006",31.832,,,,
"World excluding India and China","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2005",31.616,,,,
"World excluding India and China","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2004",30.946,,,,
"World excluding India and China","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2003",30.702,,,,
"World excluding India and China","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2002",30.076,,,,
"World excluding India and China","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2001",29.897,,,,
"World excluding India and China","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2000",29.643,,,,
"World: Lower-middle income excluding India","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2023",30.724,,,,
"World: Lower-middle income excluding India","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2022",30.357,,,,
"World: Lower-middle income excluding India","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2021",33.359,,,,
"World: Lower-middle income excluding India","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2020",31.584,,,,
"World: Lower-middle income excluding India","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2019",31.324,,,,
"World: Lower-middle income excluding India","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2018",33.594,,,,
"World: Lower-middle income excluding India","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2017",33.111,,,,
"World: Lower-middle income excluding India","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2016",33.008,,,,
"World: Lower-middle income excluding India","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2015",32.364,,,,
"World: Lower-middle income excluding India","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2014",32.642,,,,
"World: Lower-middle income excluding India","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2013",31.742,,,,
"World: Lower-middle income excluding India","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2012",32.856,,,,
"World: Lower-middle income excluding India","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2011",36.696,,,,
"World: Lower-middle income excluding India","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2010",36.528,,,,
"World: Lower-middle income excluding India","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2009",36.515,,,,
"World: Lower-middle income excluding India","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2008",35.698,,,,
"World: Lower-middle income excluding India","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2007",35.46,,,,
"World: Lower-middle income excluding India","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2006",35.633,,,,
"World: Lower-middle income excluding India","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2005",34.956,,,,
"World: Lower-middle income excluding India","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2004",33.272,,,,
"World: Lower-middle income excluding India","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2003",33.251,,,,
"World: Lower-middle income excluding India","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2002",33.034,,,,
"World: Lower-middle income excluding India","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2001",33.687,,,,
"World: Lower-middle income excluding India","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2000",33.376,,,,
"World: Upper-middle income excluding China","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2023",33.836,,,,
"World: Upper-middle income excluding China","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2022",33.653,,,,
"World: Upper-middle income excluding China","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2021",34.114,,,,
"World: Upper-middle income excluding China","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2020",33.882,,,,
"World: Upper-middle income excluding China","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2019",33,,,,
"World: Upper-middle income excluding China","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2018",32.777,,,,
"World: Upper-middle income excluding China","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2017",32.986,,,,
"World: Upper-middle income excluding China","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2016",32.747,,,,
"World: Upper-middle income excluding China","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2015",32.335,,,,
"World: Upper-middle income excluding China","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2014",32.242,,,,
"World: Upper-middle income excluding China","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2013",32.094,,,,
"World: Upper-middle income excluding China","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2012",31.47,,,,
"World: Upper-middle income excluding China","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2011",30.955,,,,
"World: Upper-middle income excluding China","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2010",31.012,,,,
"World: Upper-middle income excluding China","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2009",30.743,,,,
"World: Upper-middle income excluding China","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2008",30.24,,,,
"World: Upper-middle income excluding China","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2007",29.658,,,,
"World: Upper-middle income excluding China","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2006",28.711,,,,
"World: Upper-middle income excluding China","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2005",28.312,,,,
"World: Upper-middle income excluding China","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2004",27.955,,,,
"World: Upper-middle income excluding China","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2003",27.295,,,,
"World: Upper-middle income excluding China","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2002",26.837,,,,
"World: Upper-middle income excluding China","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2001",26.293,,,,
"World: Upper-middle income excluding China","ILO - Modelled Estimates","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2000",25.996,,,,
"Yemen","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2014",4.116,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Yemen","LFS - Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2010",5.657,,,,
"Yemen","HIES - Household Income and Expenditure Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2006",2.135,,,,
"Yemen","PC - Population Census","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2004",7.143,,,,
"South Africa","LFS - Quarterly Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2024",35.535,,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","LFS - Quarterly Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2023",33.295,,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","LFS - Quarterly Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2022",32.937,,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","LFS - Quarterly Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2021",31.622,,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","LFS - Quarterly Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2020",31.443,,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","LFS - Quarterly Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2019",30.196,,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","LFS - Quarterly Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2018",30.456,,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","LFS - Quarterly Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2017",32.054,,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","LFS - Quarterly Labour Force Survey","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","2016",31.552,,,,"Repository: ILO-STATISTICS - Micro data processing"
