"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_indicator.label","note_source.label"
"Luxembourg","ADM-IR - Register of the Accident Insurance Association","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Male","Migrant status: Non migrants","2020",0.57,,"Coverage of occupational injuries: Reported injuries","Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Excluding certain categories of public workers"
"Luxembourg","ADM-IR - Register of the Accident Insurance Association","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Total","2019",2.523,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury","Data reference period: Noncalendar year | Institutional sector coverage: Excluding certain categories of public workers"
"Luxembourg","ADM-IR - Register of the Accident Insurance Association","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Migrants","2019",2.885,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury","Data reference period: Noncalendar year | Institutional sector coverage: Excluding certain categories of public workers"
"Luxembourg","ADM-IR - Register of the Accident Insurance Association","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Non migrants","2019",2.284,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury","Data reference period: Noncalendar year | Institutional sector coverage: Excluding certain categories of public workers"
"Luxembourg","ADM-IR - Register of the Accident Insurance Association","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Male","Migrant status: Total","2019",3.995,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury","Data reference period: Noncalendar year | Institutional sector coverage: Excluding certain categories of public workers"
"Luxembourg","ADM-IR - Register of the Accident Insurance Association","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Male","Migrant status: Migrants","2019",4.752,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury","Data reference period: Noncalendar year | Institutional sector coverage: Excluding certain categories of public workers"
"Luxembourg","ADM-IR - Register of the Accident Insurance Association","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Male","Migrant status: Non migrants","2019",3.527,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury","Data reference period: Noncalendar year | Institutional sector coverage: Excluding certain categories of public workers"
"Luxembourg","ADM-IR - Register of the Accident Insurance Association","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Female","Migrant status: Total","2019",0,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury","Data reference period: Noncalendar year | Institutional sector coverage: Excluding certain categories of public workers"
"Luxembourg","ADM-IR - Register of the Accident Insurance Association","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Female","Migrant status: Migrants","2019",0,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury","Data reference period: Noncalendar year | Institutional sector coverage: Excluding certain categories of public workers"
"Luxembourg","ADM-IR - Register of the Accident Insurance Association","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Female","Migrant status: Non migrants","2019",0,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury","Data reference period: Noncalendar year | Institutional sector coverage: Excluding certain categories of public workers"
"Luxembourg","ADM-IR - Register of the Accident Insurance Association","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Total","2018",4.013,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury","Data reference period: Noncalendar year | Institutional sector coverage: Excluding certain categories of public workers"
"Luxembourg","ADM-IR - Register of the Accident Insurance Association","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Migrants","2018",4.238,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury","Data reference period: Noncalendar year | Institutional sector coverage: Excluding certain categories of public workers"
"Luxembourg","ADM-IR - Register of the Accident Insurance Association","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Non migrants","2018",3.869,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury","Data reference period: Noncalendar year | Institutional sector coverage: Excluding certain categories of public workers"
"Luxembourg","ADM-IR - Register of the Accident Insurance Association","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Male","Migrant status: Total","2018",6.333,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury","Data reference period: Noncalendar year | Institutional sector coverage: Excluding certain categories of public workers"
"Luxembourg","ADM-IR - Register of the Accident Insurance Association","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Male","Migrant status: Migrants","2018",6.949,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury","Data reference period: Noncalendar year | Institutional sector coverage: Excluding certain categories of public workers"
"Luxembourg","ADM-IR - Register of the Accident Insurance Association","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Male","Migrant status: Non migrants","2018",5.963,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury","Data reference period: Noncalendar year | Institutional sector coverage: Excluding certain categories of public workers"
"Luxembourg","ADM-IR - Register of the Accident Insurance Association","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Female","Migrant status: Total","2018",0,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury","Data reference period: Noncalendar year | Institutional sector coverage: Excluding certain categories of public workers"
"Luxembourg","ADM-IR - Register of the Accident Insurance Association","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Female","Migrant status: Migrants","2018",0,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury","Data reference period: Noncalendar year | Institutional sector coverage: Excluding certain categories of public workers"
"Luxembourg","ADM-IR - Register of the Accident Insurance Association","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Female","Migrant status: Non migrants","2018",0,,"Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury","Data reference period: Noncalendar year | Institutional sector coverage: Excluding certain categories of public workers"
"Luxembourg","ADM-IR - Register of the Accident Insurance Association","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Total","2017",2.74,,"Coverage of occupational injuries: Reported injuries","Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Excluding certain categories of public workers"
"Luxembourg","ADM-IR - Register of the Accident Insurance Association","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Total","2016",6.32,,"Coverage of occupational injuries: Reported injuries","Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Excluding certain categories of public workers"
"Luxembourg","ADM-IR - Register of the Accident Insurance Association","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Total","2015",3.3,,"Coverage of occupational injuries: Reported injuries","Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Excluding certain categories of public workers"
"Luxembourg","ADM-IR - Register of the Accident Insurance Association","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Total","2014",2.55,,"Coverage of occupational injuries: Reported injuries","Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Excluding certain categories of public workers"
"Luxembourg","ADM-IR - Register of the Accident Insurance Association","SDG indicator 8.8.1 - Fatal occupational injuries per 100'000 workers","Sex: Total","Migrant status: Total","2013",1.6,,"Coverage of occupational injuries: Reported injuries","Repository: ILO calculations based on Eurostat data | Institutional sector coverage: Excluding certain categories of public workers"
